"","iso3c","country","lending","region","GDP_Nom_WB_latest_usd","lender_type","lending_agency","sum_row","last_update","DOD2014","DOD2015","DOD2016","DOD2017","DOD2018","DebtServiceDue2019","DebtServiceDue2020","DebtServiceDue2021","DebtServiceDue2022","DebtServiceDue2023","DebtServiceDue2024"
"154","BTN","Bhutan","IDA","South Asia",2446674101.3737,"Official bilateral","Japan",0,"06/19/2020",36762,37701,39075,39593,39421,996,996,1395,1394,1393,1392
"155","BTN","Bhutan","IDA","South Asia",2446674101.3737,"Total Official bilateral","Total Official bilateral",1,"06/19/2020",1295408,1427260,1719196,1965444,1888998,341052,324903,309152,293002,276852,260702
"156","BTN","Bhutan","IDA","South Asia",2446674101.3737,"Non-official","Austria",0,"06/19/2020",50060,40614,35184,35321,29225,6736,6438,6141,5843,5546,5248
"157","BTN","Bhutan","IDA","South Asia",2446674101.3737,"Total Non-official","Total Non-official",1,"06/19/2020",50060,40614,35184,35321,29225,6736,6438,6141,5843,5546,5248
"158","BTN","Bhutan","IDA","South Asia",2446674101.3737,"Total Bondholders","Total Bondholders",1,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"159","BTN","Bhutan","IDA","South Asia",2446674101.3737,"Total","Total",1,"06/19/2020",1825075,1945085,2222624,2541753,2489976,374438,360009,346890,332682,316745,301171
"160","CAF","Central African Republic","IDA","Sub-Saharan Africa ",2219894701.95124,"Official multilateral","African Dev. Bank",0,"06/19/2020",0,712,1089,5460,5236,40,40,40,58,76,75
"161","CAF","Central African Republic","IDA","Sub-Saharan Africa ",2219894701.95124,"Official multilateral","Asian Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"162","CAF","Central African Republic","IDA","Sub-Saharan Africa ",2219894701.95124,"Official multilateral","Inter-American Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"163","CAF","Central African Republic","IDA","Sub-Saharan Africa ",2219894701.95124,"Official multilateral","International Monetary Fund",0,"06/19/2020",177258,174912,184644,235404,279085,12580,7783,6628,13968,22496,33173
"164","CAF","Central African Republic","IDA","Sub-Saharan Africa ",2219894701.95124,"Official multilateral","World Bank-IBRD",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"165","CAF","Central African Republic","IDA","Sub-Saharan Africa ",2219894701.95124,"Official multilateral","World Bank-IDA",0,"06/19/2020",53126,58642,59850,64243,98511,1413,1480,1552,3114,4325,4728
"166","CAF","Central African Republic","IDA","Sub-Saharan Africa ",2219894701.95124,"Official multilateral","Other multilateral",0,"06/19/2020",16165,26142,27476,36106,34612,954,953,1076,1074,1571,1563
"167","CAF","Central African Republic","IDA","Sub-Saharan Africa ",2219894701.95124,"Total Official multilateral","Total Official multilateral",1,"06/19/2020",246548,260408,273059,341213,417444,14988,10257,9297,18215,28467,39539
"168","CAF","Central African Republic","IDA","Sub-Saharan Africa ",2219894701.95124,"Official bilateral","China",0,"06/19/2020",139847,135265,130302,133940,129713,5283,7099,8613,5484,4933,4069
"169","CAF","Central African Republic","IDA","Sub-Saharan Africa ",2219894701.95124,"Official bilateral","France",0,"06/19/2020",22166,19842,18801,17325,15966,0,0,0,0,0,0
"170","CAF","Central African Republic","IDA","Sub-Saharan Africa ",2219894701.95124,"Official bilateral","India",0,"06/19/2020",42233,41775,41775,41775,41775,4218,4155,4093,4030,3968,3905
"171","CAF","Central African Republic","IDA","Sub-Saharan Africa ",2219894701.95124,"Official bilateral","Kuwait",0,"06/19/2020",21629,20867,20686,20977,20863,105,105,105,105,105,105
"172","CAF","Central African Republic","IDA","Sub-Saharan Africa ",2219894701.95124,"Official bilateral","Libya",0,"06/19/2020",12978,11637,11267,12819,12239,0,0,0,0,0,0
"173","CAF","Central African Republic","IDA","Sub-Saharan Africa ",2219894701.95124,"Official bilateral","Saudi Arabia",0,"06/19/2020",11642,11642,17296,17296,17296,116,173,173,173,173,173
"174","CAF","Central African Republic","IDA","Sub-Saharan Africa ",2219894701.95124,"Official bilateral","Other bilateral",0,"06/19/2020",50055,44885,40589,3771,3594,1,1,1,1,1,1
"175","CAF","Central African Republic","IDA","Sub-Saharan Africa ",2219894701.95124,"Total Official bilateral","Total Official bilateral",1,"06/19/2020",300550,285912,280716,247904,241446,9723,11533,12984,9793,9180,8253
"176","CAF","Central African Republic","IDA","Sub-Saharan Africa ",2219894701.95124,"Non-official","Angola",0,"06/19/2020",0,20000,20000,20000,20000,520,914,906,898,890,882
"177","CAF","Central African Republic","IDA","Sub-Saharan Africa ",2219894701.95124,"Non-official","France",0,"06/19/2020",403,361,350,399,381,0,0,0,0,0,0
"178","CAF","Central African Republic","IDA","Sub-Saharan Africa ",2219894701.95124,"Non-official","Serbia",0,"06/19/2020",23695,23530,23485,23676,23604,0,0,0,0,0,0
"179","CAF","Central African Republic","IDA","Sub-Saharan Africa ",2219894701.95124,"Non-official","Switzerland",0,"06/19/2020",1894,1888,1844,1920,1902,0,0,0,0,0,0
"180","CAF","Central African Republic","IDA","Sub-Saharan Africa ",2219894701.95124,"Total Non-official","Total Non-official",1,"06/19/2020",25992,45780,45678,45995,45888,520,914,906,898,890,882
"181","CAF","Central African Republic","IDA","Sub-Saharan Africa ",2219894701.95124,"Total Bondholders","Total Bondholders",1,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"182","CAF","Central African Republic","IDA","Sub-Saharan Africa ",2219894701.95124,"Total","Total",1,"06/19/2020",573090,592101,599454,635112,704778,25231,22704,23187,28906,38537,48674
"183","CIV","Cote d'Ivoire","IDA","Sub-Saharan Africa ",43007047821.7541,"Official multilateral","African Dev. Bank",0,"06/19/2020",43767,46968,45858,205689,290592,4504,4341,5235,8126,10597,13041
"184","CIV","Cote d'Ivoire","IDA","Sub-Saharan Africa ",43007047821.7541,"Official multilateral","Asian Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"185","CIV","Cote d'Ivoire","IDA","Sub-Saharan Africa ",43007047821.7541,"Official multilateral","Inter-American Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"186","CIV","Cote d'Ivoire","IDA","Sub-Saharan Africa ",43007047821.7541,"Official multilateral","International Monetary Fund",0,"06/19/2020",1492160,1508308,1494850,1737919,1814029,165441,403307,391344,185228,199436,209994
"187","CIV","Cote d'Ivoire","IDA","Sub-Saharan Africa ",43007047821.7541,"Official multilateral","World Bank-IBRD",0,"06/19/2020",0,0,0,0,17273,680,680,4733,8704,6149,379
"188","CIV","Cote d'Ivoire","IDA","Sub-Saharan Africa ",43007047821.7541,"Official multilateral","World Bank-IDA",0,"06/19/2020",239934,394318,521828,780587,865360,25426,24055,38249,56012,63705,50857
"189","CIV","Cote d'Ivoire","IDA","Sub-Saharan Africa ",43007047821.7541,"Official multilateral","Other multilateral",0,"06/19/2020",465907,449489,451752,601940,803260,64213,58462,61334,59358,53988,51826
"190","CIV","Cote d'Ivoire","IDA","Sub-Saharan Africa ",43007047821.7541,"Total Official multilateral","Total Official multilateral",1,"06/19/2020",2241768,2399083,2514288,3326135,3790514,260263,490846,500895,317428,333873,326096
"191","CIV","Cote d'Ivoire","IDA","Sub-Saharan Africa ",43007047821.7541,"Official bilateral","China",0,"06/19/2020",511087,745415,1150734,1652303,1933258,62889,63396,63259,62903,64014,65194
"192","CIV","Cote d'Ivoire","IDA","Sub-Saharan Africa ",43007047821.7541,"Official bilateral","France",0,"06/19/2020",1953476,2506267,1713279,1414927,902365,354527,349555,27861,27108,26852,26560
"193","CIV","Cote d'Ivoire","IDA","Sub-Saharan Africa ",43007047821.7541,"Official bilateral","Germany",0,"06/19/2020",20456,9410,3097,1060,429,801,801,801,801,801,801
"194","CIV","Cote d'Ivoire","IDA","Sub-Saharan Africa ",43007047821.7541,"Official bilateral","India",0,"06/19/2020",46202,52088,67702,219063,236197,25883,25531,26638,26261,25884,25506
"195","CIV","Cote d'Ivoire","IDA","Sub-Saharan Africa ",43007047821.7541,"Official bilateral","Kuwait",0,"06/19/2020",16322,14985,16871,17976,24849,2326,2292,2261,2394,2138,1889
"196","CIV","Cote d'Ivoire","IDA","Sub-Saharan Africa ",43007047821.7541,"Official bilateral","Saudi Arabia",0,"06/19/2020",12020,10820,13789,15667,20299,1561,1715,1696,1677,1658,1639
"197","CIV","Cote d'Ivoire","IDA","Sub-Saharan Africa ",43007047821.7541,"Official bilateral","Spain",0,"06/19/2020",70642,56684,44508,41985,36037,6507,4218,4191,3246,3227,3208
"198","CIV","Cote d'Ivoire","IDA","Sub-Saharan Africa ",43007047821.7541,"Official bilateral","United States",0,"06/19/2020",2999,2806,2621,2437,2252,241,237,233,229,225,221
"199","CIV","Cote d'Ivoire","IDA","Sub-Saharan Africa ",43007047821.7541,"Official bilateral","Other bilateral",0,"06/19/2020",92544,82986,64279,54850,34911,5422,3281,0,0,0,0
"200","CIV","Cote d'Ivoire","IDA","Sub-Saharan Africa ",43007047821.7541,"Total Official bilateral","Total Official bilateral",1,"06/19/2020",2725748,3481460,3076880,3420268,3190597,460157,451026,126940,124619,124798,125018
"201","CIV","Cote d'Ivoire","IDA","Sub-Saharan Africa ",43007047821.7541,"Non-official","China",0,"06/19/2020",58500,51000,42500,34000,25500,25564,0,0,0,0,0
"202","CIV","Cote d'Ivoire","IDA","Sub-Saharan Africa ",43007047821.7541,"Non-official","Czech Republic",0,"06/19/2020",0,0,0,0,18140,412,3862,3788,3712,3636,3560
"203","CIV","Cote d'Ivoire","IDA","Sub-Saharan Africa ",43007047821.7541,"Non-official","France",0,"06/19/2020",1034,0,0,0,67574,12032,12388,13164,11216,11098,6058
"204","CIV","Cote d'Ivoire","IDA","Sub-Saharan Africa ",43007047821.7541,"Non-official","United Kingdom",0,"06/19/2020",0,0,0,0,150911,8952,8952,8952,8952,8952,8952
"205","CIV","Cote d'Ivoire","IDA","Sub-Saharan Africa ",43007047821.7541,"Total Non-official","Total Non-official",1,"06/19/2020",59534,51000,42500,34000,262126,46959,25201,25904,23880,23686,18570
"206","CIV","Cote d'Ivoire","IDA","Sub-Saharan Africa ",43007047821.7541,"Bondholders","Bond market",0,"06/19/2020",3084925,4084639,4220936,5397792,7230006,549626,542679,535732,528785,521838,1014898
"207","CIV","Cote d'Ivoire","IDA","Sub-Saharan Africa ",43007047821.7541,"Total Bondholders","Total Bondholders",1,"06/19/2020",3084925,4084639,4220936,5397792,7230006,549626,542679,535732,528785,521838,1014898
"208","CIV","Cote d'Ivoire","IDA","Sub-Saharan Africa ",43007047821.7541,"Total","Total",1,"06/19/2020",8111975,10016181,9854603,12178195,14473243,1317005,1509752,1189471,994713,1004195,1484583
"209","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Official multilateral","African Dev. Bank",0,"06/19/2020",451025,453328,551243,611469,1080054,22469,25635,28168,29612,35746,51275
"210","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Official multilateral","Asian Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"211","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Official multilateral","Inter-American Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"212","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Official multilateral","International Monetary Fund",0,"06/19/2020",406348,357776,318199,602413,714177,26045,0,0,0,49821,76392
"213","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Official multilateral","World Bank-IBRD",0,"06/19/2020",2667,0,0,224394,251561,3588,3588,3588,3588,8507,21665
"214","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Official multilateral","World Bank-IDA",0,"06/19/2020",740243,798099,896504,1081876,1180642,34939,39958,46336,55588,59929,60663
"215","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Official multilateral","Other multilateral",0,"06/19/2020",307792,374344,442086,534505,700630,63951,70924,72237,71241,61633,52110
"216","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Total Official multilateral","Total Official multilateral",1,"06/19/2020",1908075,1983548,2208032,3054657,3927064,150992,140106,150329,160030,215636,262104
"217","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Official bilateral","Belgium",0,"06/19/2020",36241,30929,23163,24136,20418,2757,1097,1097,1097,1097,1097
"218","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Official bilateral","China",0,"06/19/2020",1904339,2139454,2336035,2996211,3046364,345674,357615,376483,342706,303714,286338
"219","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Official bilateral","France",0,"06/19/2020",811041,749830,774695,1042870,1025116,106090,104127,110498,110781,118900,118480
"220","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Official bilateral","Germany",0,"06/19/2020",54817,34299,30429,33276,30577,2329,2273,2217,2160,2153,2097
"221","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Official bilateral","India",0,"06/19/2020",35951,33441,30962,47165,44991,4130,4084,4038,5858,5744,5611
"222","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Official bilateral","Japan",0,"06/19/2020",26169,32315,38193,54712,68763,2854,2846,3369,3362,2651,1941
"223","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Official bilateral","Kuwait",0,"06/19/2020",27524,25311,23724,24863,22988,3675,3621,2626,1652,1626,1601
"224","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Official bilateral","Norway",0,"06/19/2020",0,0,0,25685,47672,8101,7884,7611,7337,7063,6790
"225","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Official bilateral","Saudi Arabia",0,"06/19/2020",5723,3994,4746,8754,10707,984,1220,1205,906,615,612
"226","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Official bilateral","Spain",0,"06/19/2020",16903,13356,11189,10746,8375,2060,2043,2026,2009,689,0
"227","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Official bilateral","Turkey",0,"06/19/2020",0,0,0,17840,102005,3386,3386,13537,13267,12973,12679
"228","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Official bilateral","United States",0,"06/19/2020",0,34809,89969,112478,127716,17659,17113,16567,16021,15476,14930
"229","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Official bilateral","Other bilateral",0,"06/19/2020",21353,26876,32452,32452,32452,487,2103,2079,2055,2030,2006
"230","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Total Official bilateral","Total Official bilateral",1,"06/19/2020",2940059,3124615,3395557,4431186,4588144,500183,509412,543353,509211,474732,454180
"231","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Non-official","Austria",0,"06/19/2020",0,0,4921,5997,6870,257,484,483,483,482,527
"232","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Non-official","Belgium",0,"06/19/2020",47748,64022,58057,63105,53398,13191,16009,10932,5893,5893,2128
"233","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Non-official","China",0,"06/19/2020",0,0,49750,79837,108550,17058,16520,15952,15384,14816,14249
"234","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Non-official","France",0,"06/19/2020",30372,41704,32550,24926,13346,8008,6490,0,0,0,0
"235","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Non-official","Germany",0,"06/19/2020",0,40708,33264,26180,26668,4887,4746,4605,4464,4163,1680
"236","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Non-official","Spain",0,"06/19/2020",90719,83437,82182,83064,67548,15970,15573,15175,12989,10878,5678
"237","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Non-official","Switzerland",0,"06/19/2020",4788,4381,3761,3350,2707,612,531,546,448,346,360
"238","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Non-official","United Arab Emirates",0,"06/19/2020",0,0,0,101587,221549,45105,44183,43261,32627,21994,21073
"239","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Non-official","United Kingdom",0,"06/19/2020",0,0,0,0,26196,541,3543,6486,6366,6246,6126
"240","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Non-official","Multiple lenders",0,"06/19/2020",0,0,59,141,141,1,1,1,1,5,8
"241","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Total Non-official","Total Non-official",1,"06/19/2020",173627,234251,264542,388185,526975,105630,108079,97442,78655,64824,51829
"242","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Bondholders","Bond market",0,"06/19/2020",0,750000,686562,686562,686562,65223,65223,65223,65223,65223,65223
"243","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Total Bondholders","Total Bondholders",1,"06/19/2020",0,750000,686562,686562,686562,65223,65223,65223,65223,65223,65223
"244","CMR","Cameroon","Blend","Sub-Saharan Africa ",38675205293.0462,"Total","Total",1,"06/19/2020",5021761,6092414,6554694,8560591,9728744,822028,822820,856347,813119,820416,833337
"245","COD","Congo, Dem. Rep.","IDA","Sub-Saharan Africa ",47227535290.9218,"Official multilateral","African Dev. Bank",0,"06/19/2020",800765,726478,613052,572388,490118,120171,112615,105059,97574,48540,5100
"246","COD","Congo, Dem. Rep.","IDA","Sub-Saharan Africa ",47227535290.9218,"Official multilateral","Asian Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"247","COD","Congo, Dem. Rep.","IDA","Sub-Saharan Africa ",47227535290.9218,"Official multilateral","Inter-American Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"248","COD","Congo, Dem. Rep.","IDA","Sub-Saharan Africa ",47227535290.9218,"Official multilateral","International Monetary Fund",0,"06/19/2020",1187536,1097783,989240,953622,839163,73170,747536,13677,0,0,0
"249","COD","Congo, Dem. Rep.","IDA","Sub-Saharan Africa ",47227535290.9218,"Official multilateral","World Bank-IBRD",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"250","COD","Congo, Dem. Rep.","IDA","Sub-Saharan Africa ",47227535290.9218,"Official multilateral","World Bank-IDA",0,"06/19/2020",887650,841085,826549,942442,1098301,27386,27261,35029,46370,64841,73669
"251","COD","Congo, Dem. Rep.","IDA","Sub-Saharan Africa ",47227535290.9218,"Official multilateral","Other multilateral",0,"06/19/2020",288478,309714,289904,485221,442209,61805,59299,56792,54285,38831,25124
"252","COD","Congo, Dem. Rep.","IDA","Sub-Saharan Africa ",47227535290.9218,"Total Official multilateral","Total Official multilateral",1,"06/19/2020",3164429,2975059,2718745,2953673,2869791,282533,946710,210556,198229,152211,103893
"253","COD","Congo, Dem. Rep.","IDA","Sub-Saharan Africa ",47227535290.9218,"Official bilateral","China",0,"06/19/2020",476948,598413,561470,601178,568528,77663,76458,75253,79340,70427,47251
